2271.23237,1.04E-28,0.109,0.68,-0.001809,4918.3185,19,17
2271.234009,4.61E-30,0.101,0.69,-0.002467,4697.5545,33,33
2271.238938,1.11E-30,0.091,0.73,-0.002955,4885.8126,55,55
2271.242888,1.10E-25,0.095,0.71,-0.002796,3698.8528,43,45
2271.245389,2.81E-30,0.087,0.74,-0.003143,5382.7316,65,65
2271.27558,1.13E-29,0.074,0.74,-0.003658,4861.1363,99,99
2271.276604,1.24E-30,0.095,0.72,-0.001788,4615.0059,47,45
2271.278214,2.65E-29,0.081,0.75,-0.003376,4734.8135,79,79
2271.302945,3.43E-30,0.093,0.72,-0.002874,4670.4583,51,51
2271.316713,1.81E-29,0.105,0.68,-0.002261,4477.4663,25,25
2271.319885,7.62E-29,0.104,0.68,-0.002093,5083.5531,27,25
2271.324564,8.01E-30,0.088,0.74,-0.003179,5716.9242,63,61
2271.32621,4.28E-25,0.092,0.73,-0.002899,3456.8073,51,53
2271.337444,3.16E-28,0.107,0.68,-0.002463,4904.862,21,23
2271.380676,5.49E-26,0.087,0.74,-0.003064,4069.5188,63,65
2271.382821,3.30E-28,0.087,0.74,-0.003143,4426.0678,65,65
2271.383345,1.31E-30,0.095,0.71,-0.001742,4596.9194,45,43
2271.383526,1.37E-30,0.086,0.74,-0.003262,6098.9264,67,65
2271.397273,4.58E-30,0.088,0.74,-0.003134,5822.6012,61,59
2271.405192,2.21E-30,0.088,0.74,-0.003134,5979.1458,61,59
2271.406746,1.04E-23,0.076,0.74,-0.003581,2922.3542,91,93
2271.40687,1.46E-30,0.093,0.72,-0.002874,4844.5034,51,51
2271.410438,1.82E-28,0.104,0.68,-0.002536,5048.1791,25,27
2271.412885,4.49E-30,0.095,0.72,-0.00279,4632.1257,47,47
2271.413584,4.79E-29,0.098,0.7,-0.002504,5250.1325,39,37
2271.413604,1.67E-30,0.066,0.69,-0.002318,3895.1494,141,139
2271.435324,3.28E-30,0.088,0.74,-0.003107,5357.7827,63,63
2271.442046,2.67E-30,0.111,0.68,-0.001739,5812.3382,17,15
2271.447126,8.61E-30,0.074,0.74,-0.003605,2996.6039,99,97
2271.449698,1.69E-30,0.065,0.67,-0.002368,4790.9701,149,147
2271.450008,4.26E-29,0.097,0.71,-0.001646,3330.0286,41,39
2271.455919,2.46E-28,0.112,0.68,-0.001668,4574.1442,15,13
2271.469565,1.66E-28,0.107,0.68,-0.001951,4844.6514,23,21
2271.474321,3.08E-27,0.096,0.71,-0.002771,4569.9677,41,43
2271.476504,2.20E-30,0.078,0.75,-0.003496,4937.8325,87,87
2271.476907,3.13E-24,0.082,0.75,-0.003262,3127.5945,75,77
2271.48282,3.21E-29,0.078,0.75,-0.002322,4051.2175,87,85
2271.486043,2.92E-29,0.107,0.68,-0.001951,5240.1618,23,21
2271.486134,8.32E-29,0.111,0.68,-0.001739,4960.2455,17,15
2271.489355,6.92E-29,0.102,0.69,-0.002233,5129.7406,31,29
2271.501826,3.15E-29,0.082,0.75,-0.003345,4704.2024,77,77
2271.508352,5.90E-30,0.103,0.68,-0.002366,4673.2951,29,29
2271.510819,2.01E-23,0.077,0.74,-0.003496,2779.6055,87,89
2271.51216,1.81E-30,0.077,0.74,-0.003524,4972.0806,89,89
2271.513622,5.83E-30,0.096,0.71,-0.002702,4596.9194,43,43
2271.514088,2.62E-29,0.101,0.69,-0.002302,5339.4155,33,31
2271.526145,2.35E-29,0.108,0.68,-0.002152,4459.3861,21,21
2271.559241,2.66E-27,0.111,0.68,-0.002338,4253.247,15,17
2271.562206,1.91E-30,0.095,0.72,-0.00279,4806.3089,47,47
2271.562308,3.85E-28,0.088,0.74,-0.003107,4400.8413,63,63
2271.564566,1.42E-29,0.075,0.74,-0.003632,4822.6586,97,97
2271.566235,2.54E-27,0.112,0.68,-0.002291,4219.29,13,15
2271.572144,2.27E-29,0.093,0.72,-0.002875,5454.95,51,49
2271.578404,1.55E-25,0.097,0.71,-0.002745,3606.922,39,41
2271.605214,7.53E-30,0.098,0.7,-0.002611,4564.8399,39,39
2271.611069,7.11E-30,0.104,0.68,-0.002093,5688.2744,27,25
2271.619335,3.81E-30,0.088,0.74,-0.00307,5333.6124,61,61
2271.624458,9.85E-30,0.097,0.71,-0.002569,5585.8401,41,39
2271.629718,6.58E-29,0.114,0.68,-0.002242,5078.0958,11,13
2271.629846,1.04E-29,0.076,0.74,-0.003578,2884.4654,93,91
2271.640242,3.61E-29,0.08,0.75,-0.002223,3309.6641,81,81
2271.641079,6.24E-28,0.087,0.74,-0.003064,5078.7513,63,65
2271.644134,9.16E-27,0.107,0.68,-0.002463,4059.5813,21,23
2271.657403,1.09E-29,0.1,0.7,-0.001496,4116.9603,35,33
2271.660582,2.05E-28,0.111,0.68,-0.002338,4915.9906,15,17
2271.674128,3.32E-30,0.09,0.73,-0.003036,5876.9737,57,55
2271.680573,6.53E-30,0.118,0.69,-0.001457,5479.7473,9,7
2271.687716,9.67E-30,0.1,0.7,-0.002516,4535.8881,35,35
2271.690093,4.49E-29,0.096,0.71,-0.001695,3346.2198,43,41
2271.699224,3.13E-29,0.111,0.68,-0.002038,4444.4497,17,17
2271.700356,2.97E-28,0.104,0.68,-0.002093,4740.7919,27,25
2271.704939,2.47E-30,0.096,0.71,-0.002702,4771.2296,43,43
2271.710464,2.55E-25,0.099,0.7,-0.00269,3475.1825,35,37
2271.71954,3.74E-29,0.083,0.74,-0.003313,4674.3745,75,75
2271.734122,5.12E-26,0.084,0.74,-0.003158,4100.845,69,71
2271.736289,4.48E-28,0.088,0.74,-0.00307,4376.402,61,61
2271.745939,6.95E-26,0.091,0.73,-0.001898,2227.788,53,55
2271.747481,7.58E-30,0.105,0.68,-0.002261,4652.1649,25,25
2271.751597,1.31E-28,0.116,0.69,-0.001527,4684.6344,11,9
2271.753443,2.50E-30,0.077,0.74,-0.002332,4713.2726,91,89
2271.755244,2.98E-30,0.118,0.69,-0.001457,5637.4222,9,7
2271.761176,1.24E-29,0.102,0.69,-0.002417,4510.0645,31,31
2271.764679,4.28E-29,0.123,0.69,-0.001319,4754.2306,5,3
2271.778399,1.09E-27,0.116,0.69,-0.00219,4134.0547,9,11
2271.797421,4.41E-30,0.089,0.73,-0.003032,5310.2207,59,59
2271.810524,2.99E-26,0.103,0.68,-0.00257,3874.9432,27,29
2271.814415,8.44E-30,0.111,0.68,-0.001739,5553.1267,17,15
2271.814466,1.29E-29,0.088,0.74,-0.001955,4211.0539,61,63
2271.817098,1.53E-27,0.083,0.74,-0.003313,1885.5422,75,75
2271.825637,1.59E-29,0.104,0.68,-0.002314,4487.3698,27,27
2271.828222,6.01E-27,0.095,0.71,-0.002796,4443.8846,43,45
2271.835061,3.18E-30,0.098,0.7,-0.002611,4739.2664,39,39
2271.835909,4.35E-29,0.114,0.68,-0.00192,4432.6573,13,13
2271.839766,1.73E-29,0.075,0.74,-0.003606,4784.9632,95,95
2271.859368,1.38E-29,0.074,0.74,-0.003612,2963.7304,101,99
2271.86216,1.39E-29,0.095,0.72,-0.002757,5544.7423,47,45
2271.866916,4.75E-27,0.099,0.7,-0.00269,4448.0642,35,37
2271.870549,2.40E-26,0.105,0.68,-0.002501,3883.2146,23,25
2271.871645,1.61E-30,0.09,0.73,-0.003036,5940.9221,57,55
2271.879272,3.26E-25,0.077,0.74,-0.003496,3770.9173,87,89
2271.881135,2.06E-29,0.107,0.68,-0.002207,4467.8044,23,23
2271.892243,6.41E-27,0.078,0.75,-0.00224,3326.031,85,87
2271.904751,5.20E-28,0.089,0.73,-0.003032,4352.75,59,59
2271.920584,1.17E-30,0.066,0.68,-0.004109,5349.7219,143,143
2271.927702,2.70E-29,0.109,0.68,-0.002096,4451.3688,19,19
2271.928295,4.24E-30,0.107,0.68,-0.001951,5773.4207,23,21
2271.931814,4.43E-29,0.084,0.74,-0.00328,4645.3301,73,73
2271.931999,1.01E-26,0.111,0.68,-0.002338,3926.6348,15,17
2271.932532,1.85E-29,0.109,0.68,-0.001081,1960.6711,19,17
2271.936141,7.37E-30,0.087,0.74,-0.003222,5741.4466,65,63
2271.936169,6.59E-29,0.118,0.69,-0.001796,4424.0094,9,9
2271.951325,9.85E-30,0.108,0.68,-0.002152,4634.1643,21,21
2271.952559,4.08E-30,0.1,0.7,-0.002516,4710.4197,35,35
2271.958126,1.15E-28,0.108,0.68,-0.00188,4925.3783,21,19
2271.965365,3.66E-29,0.112,0.68,-0.00198,4438.0633,15,15
2271.966222,1.34E-30,0.065,0.67,-0.002384,4848.9138,151,149
2271.96958,5.10E-30,0.09,0.73,-0.002994,5287.6078,57,57
2271.976977,1.24E-30,0.085,0.74,-0.0033,6124.8688,69,67
2271.993348,2.64E-30,0.079,0.75,-0.003467,4904.0509,85,85
2271.994146,5.27E-29,0.116,0.69,-0.001859,4427.8883,11,11
2271.994149,3.65E-24,0.084,0.74,-0.003158,3078.6276,69,71
2271.997301,3.19E-30,0.08,0.75,-0.003437,4871.3343,83,83
2271.99734,4.23E-30,0.088,0.74,-0.003179,5846.2351,63,61
2271.999982,1.25E-28,0.123,0.69,-0.001668,4418.5061,5,5
2272.003091,5.78E-29,0.099,0.7,-0.00269,5447.4112,35,37
2272.003323,1.99E-22,0.067,0.7,-0.004356,2394.8482,131,133
2272.014061,8.68E-29,0.12,0.7,-0.001733,4420.8438,7,7
2272.025122,2.27E-28,0.127,0.69,-0.001602,4416.9302,3,3
2272.039219,1.90E-24,0.086,0.74,-0.003095,3199.88,65,67
2272.05014,3.91E-25,0.095,0.71,-0.002796,3439.2695,43,45
2272.050293,2.37E-29,0.077,0.74,-0.003566,2779.6055,91,89
2272.056137,2.00E-30,0.088,0.74,-0.003179,6004.6158,63,61
2272.057418,5.22E-30,0.102,0.69,-0.002417,4684.6901,31,31
2272.067684,6.02E-28,0.09,0.73,-0.002994,4329.8854,57,57
2272.087132,4.71E-29,0.097,0.71,-0.002569,5265.0889,41,39
2272.096312,2.74E-29,0.079,0.75,-0.002262,3374.255,85,85
2272.097615,7.73E-27,0.103,0.68,-0.00257,4146.0849,27,29
2272.100766,3.52E-24,0.088,0.74,-0.003035,3061.5116,61,63
2272.103746,2.09E-25,0.093,0.72,-0.002873,3592.8208,49,51
2272.115129,2.13E-29,0.076,0.74,-0.003579,4748.0505,93,93
2272.119819,1.31E-29,0.111,0.68,-0.002038,4619.2938,17,17
2272.135811,5.87E-30,0.091,0.73,-0.002955,5265.7738,55,55
2272.138278,5.22E-29,0.084,0.74,-0.003247,4617.0691,71,71
2272.149621,6.68E-30,0.104,0.68,-0.002314,4662.0782,27,27
2272.150538,2.93E-30,0.109,0.68,-0.001809,5818.4685,19,17
2272.15359,8.12E-23,0.071,0.73,-0.00397,2540.1563,109,111
2272.168095,1.81E-23,0.075,0.74,-0.003624,2813.2313,93,95
2272.176819,2.96E-29,0.077,0.74,-0.002328,4085.0362,89,87
2272.181572,1.50E-29,0.107,0.68,-0.001951,5372.4029,23,21
2272.181967,6.99E-29,0.101,0.69,-0.002302,5141.5194,33,31
2272.191594,1.81E-28,0.105,0.68,-0.002022,4853.3081,25,23
2272.198301,2.62E-29,0.1,0.7,-0.00237,5351.9423,35,33
2272.198493,3.41E-28,0.111,0.68,-0.001739,4579.6608,17,15
2272.203016,3.42E-29,0.075,0.74,-0.002371,4218.5765,93,95
2272.204028,2.15E-29,0.092,0.73,-0.002931,5474.6772,53,51
2272.21317,4.27E-25,0.093,0.72,-0.002873,3435.5594,49,51
2272.219708,1.42E-26,0.101,0.69,-0.002633,4048.4976,31,33
2272.225078,6.95E-28,0.091,0.73,-0.002955,4307.8083,55,55
2272.227018,9.10E-29,0.109,0.68,-0.001809,4966.6216,19,17
2272.229151,8.63E-30,0.107,0.68,-0.002207,4642.5843,23,23
2272.232769,4.83E-29,0.077,0.74,-0.002272,4113.3395,87,89
2272.233898,2.36E-30,0.091,0.73,-0.002985,5942.3114,55,53
2272.252906,1.82E-29,0.114,0.68,-0.00192,4607.5536,13,13
2272.260443,1.14E-25,0.096,0.71,-0.002771,3681.0061,41,43
2272.28424,9.60E-30,0.096,0.71,-0.002634,5601.4786,43,41
2272.29599,1.13E-29,0.109,0.68,-0.002096,4626.2089,19,19
2272.296115,6.75E-30,0.092,0.73,-0.002915,5244.7187,53,53
2272.306122,1.13E-30,0.1,0.7,-0.001496,5580.5431,35,33
2272.3104,7.47E-30,0.103,0.68,-0.002163,5698.4354,29,27
2272.315941,3.09E-30,0.089,0.73,-0.003086,5898.9547,59,57
2272.330679,1.56E-30,0.066,0.69,-0.004093,5294.0139,141,141
2272.339203,6.14E-29,0.085,0.74,-0.003213,4589.5918,69,69
2272.344634,6.00E-26,0.088,0.74,-0.003035,4044.6652,61,63
2272.350122,1.53E-29,0.112,0.68,-0.00198,4612.9521,15,15
2272.350542,2.75E-29,0.118,0.69,-0.001796,4598.9439,9,9
2272.376924,8.00E-28,0.092,0.73,-0.002915,4286.5187,53,53
2272.379964,2.58E-29,0.077,0.74,-0.003552,4711.9205,91,91
2272.384867,2.16E-27,0.114,0.68,-0.002242,4213.8078,11,13
2272.391532,2.20E-29,0.116,0.69,-0.001859,4602.8144,11,11
2272.402203,1.27E-29,0.099,0.7,-0.001547,4130.3692,37,35
2272.404529,5.75E-23,0.07,0.72,-0.004092,2619.8075,115,117
2272.408251,3.21E-28,0.103,0.68,-0.002163,4751.0644,29,27
2272.412691,5.23E-29,0.123,0.69,-0.001668,4593.4649,5,5
2272.420209,3.62E-29,0.12,0.7,-0.001733,4595.7958,7,7
2272.426459,7.23E-30,0.098,0.7,-0.002504,5609.0532,39,37
2272.428033,3.18E-27,0.097,0.71,-0.002745,4553.3001,39,41
2272.432426,1.73E-27,0.084,0.74,-0.003247,1828.4126,71,71
2272.433995,7.92E-30,0.116,0.69,-0.001527,5482.8227,11,9
2272.436143,9.49E-29,0.127,0.69,-0.001602,4591.8966,3,3
2272.437017,5.30E-29,0.116,0.69,-0.00219,5073.4336,9,11
2272.450488,7.75E-30,0.093,0.72,-0.002874,5224.4426,51,51
2272.455456,3.81E-30,0.08,0.75,-0.003407,4839.1396,81,81
2272.46638,1.09E-29,0.072,0.74,-0.003622,3042.8459,105,103
2272.474823,1.59E-25,0.098,0.7,-0.002718,3591.2377,37,39
2272.47834,1.81E-28,0.112,0.68,-0.002291,4909.7684,13,15
2272.486224,8.62E-27,0.108,0.68,-0.002424,4050.9704,19,21
2272.489245,6.91E-29,0.112,0.68,-0.002291,5121.3598,13,15
2272.491861,4.56E-30,0.081,0.75,-0.003376,4807.959,79,79
2272.492879,3.75E-30,0.116,0.69,-0.001527,5640.505,11,9
2272.493995,1.44E-24,0.085,0.74,-0.003126,3261.8198,67,69
2272.498486,2.41E-26,0.091,0.73,-0.001898,3476.9835,53,55
2272.501092,1.81E-28,0.114,0.68,-0.001597,4688.5562,13,11
2272.51344,1.33E-29,0.094,0.72,-0.002817,5562.8086,49,47
2272.523212,9.19E-28,0.093,0.72,-0.002874,4266.0169,51,51
2272.533027,4.06E-22,0.065,0.67,-0.004517,2278.9963,151,153
2272.533879,7.56E-29,0.12,0.7,-0.001388,4755.7983,7,5
2272.534368,7.20E-29,0.086,0.74,-0.003178,4562.8983,67,67
2272.540815,9.52E-30,0.109,0.68,-0.001809,5559.3619,19,17
2272.542115,6.75E-30,0.086,0.74,-0.003262,5766.7588,67,65
2272.550216,2.32E-23,0.078,0.75,-0.003455,2745.1238,85,87
2272.554921,1.26E-24,0.071,0.73,-0.00397,3540.2768,109,111
2272.559962,1.09E-30,0.114,0.68,-0.002242,6032.8151,11,13
2272.565244,1.12E-30,0.084,0.74,-0.003336,6151.5988,71,69
2272.576436,2.05E-29,0.077,0.74,-0.0023,3441.9508,89,89
2272.589173,1.34E-29,0.088,0.74,-0.001939,4186.7789,59,61
2272.590889,7.59E-30,0.073,0.74,-0.003617,3073.9707,103,101
2272.591684,3.87E-30,0.087,0.74,-0.003222,5870.6558,65,63
2272.596776,2.56E-25,0.1,0.7,-0.002662,3461.0099,33,35
2272.598932,8.86E-30,0.094,0.72,-0.002832,5204.9457,49,49
2272.607232,7.64E-27,0.079,0.75,-0.00221,3292.4114,83,85
2272.608464,1.87E-30,0.087,0.74,-0.003222,6026.8896,65,63
2272.635114,1.77E-30,0.114,0.68,-0.002242,5931.3623,11,13
2272.635124,4.49E-30,0.105,0.68,-0.002022,5781.9835,25,23
2272.638194,1.37E-30,0.093,0.72,-0.001876,4651.937,51,49
2272.642627,3.15E-29,0.077,0.74,-0.003524,4676.5734,89,89
2272.660085,1.22E-23,0.077,0.74,-0.003538,2884.4654,89,91
2272.663934,1.05E-27,0.094,0.72,-0.002832,4246.3028,49,49
2272.67806,1.23E-28,0.107,0.68,-0.001951,4933.2223,23,21
2272.682157,6.23E-27,0.096,0.71,-0.002771,4427.2532,41,43
2272.684153,3.67E-28,0.065,0.68,-0.002353,3333.4747,147,145
2272.697903,1.11E-30,0.073,0.74,-0.003708,5045.0142,103,103
2272.71346,2.05E-28,0.118,0.69,-0.001457,4471.8525,9,7
2272.717079,1.41E-30,0.071,0.73,-0.003779,4986.0785,109,109
2272.719619,2.29E-26,0.107,0.68,-0.002463,3873.7985,21,23
2272.723929,8.42E-29,0.087,0.74,-0.003143,4536.9886,65,65
2272.725841,7.93E-29,0.102,0.69,-0.002233,5104.737,31,29
2272.735384,2.07E-30,0.066,0.69,-0.004076,5239.0847,139,139
2272.741091,3.26E-30,0.112,0.68,-0.00098,2687.5044,15,13
2272.741444,1.01E-29,0.095,0.72,-0.00279,5186.2279,47,47
2272.747102,1.07E-30,0.065,0.67,-0.002402,4907.6342,153,151
2272.74721,4.78E-27,0.1,0.7,-0.002662,4434.0499,33,35
2272.752368,1.16E-30,0.066,0.68,-0.00234,4005.4043,145,143
2272.754952,4.60E-29,0.096,0.71,-0.002634,5280.8319,43,41
2272.759285,8.18E-27,0.112,0.68,-0.002291,3920.3413,13,15
2272.798496,8.97E-29,0.108,0.68,-0.001133,1967.636,21,19
2272.799083,1.20E-27,0.095,0.72,-0.00279,4227.3766,47,47
2272.830053,2.03E-29,0.091,0.73,-0.002985,5495.1927,55,53
2272.831132,3.74E-25,0.078,0.75,-0.003455,3737.9825,85,87
2272.85432,1.70E-24,0.082,0.75,-0.003262,3248.1793,75,77
2272.868834,2.72E-29,0.077,0.74,-0.002332,4119.6392,91,89
2272.871189,7.00E-29,0.1,0.7,-0.00237,5154.0917,35,33
2272.87583,2.61E-29,0.099,0.7,-0.002438,5365.2493,37,35
2272.878025,1.15E-29,0.095,0.71,-0.002746,5168.2895,45,45
2272.87835,3.15E-30,0.108,0.68,-0.00188,5825.5508,21,19
2272.884381,3.35E-29,0.114,0.68,-0.002242,1351.5813,11,13
2272.893051,1.11E-30,0.088,0.74,-0.003134,5985.5569,61,59
2272.896608,3.81E-29,0.078,0.75,-0.003496,4642.0094,87,87
2272.898023,5.42E-30,0.082,0.75,-0.003345,4777.348,77,77
2272.900888,5.84E-29,0.1,0.7,-0.002662,5433.3721,33,35
2272.905913,1.51E-30,0.094,0.72,-0.001833,4632.1257,49,47
2272.907697,3.16E-29,0.104,0.68,-0.002093,5258.1045,27,25
2272.907755,9.82E-29,0.088,0.74,-0.003107,4511.8629,63,63
2272.908211,1.93E-28,0.104,0.68,-0.002093,4862.7517,27,25
2272.91695,1.97E-29,0.075,0.74,-0.003588,2850.9125,95,93
2272.928651,1.37E-27,0.095,0.71,-0.002746,4209.2384,45,45
2272.93536,4.22E-28,0.109,0.68,-0.001809,4585.9653,19,17
2272.937549,9.29E-30,0.095,0.71,-0.002696,5617.9099,45,43
2272.941799,9.80E-29,0.108,0.68,-0.00188,4973.5177,21,19
2272.952475,2.20E-25,0.094,0.72,-0.002847,3574.0107,47,49
2272.953355,2.86E-30,0.088,0.74,-0.003134,5921.7198,61,59
2272.958191,4.05E-25,0.096,0.71,-0.002771,3421.9989,41,43
2272.960453,6.44E-30,0.083,0.74,-0.003313,4747.7076,75,75
2272.976704,9.60E-30,0.075,0.74,-0.003597,2956.9806,97,95
2272.977576,4.05E-24,0.085,0.74,-0.003126,3051.2355,67,69
2272.987561,1.12E-30,0.071,0.73,-0.003801,5028.844,111,111
2273.00029,2.80E-28,0.109,0.68,-0.002382,4888.5594,17,19
2273.003825,7.73E-30,0.102,0.69,-0.002233,5709.3778,31,29
2273.008672,1.31E-29,0.096,0.71,-0.002702,5151.1305,43,43
2273.013303,1.91E-27,0.086,0.74,-0.003178,1774.4079,67,67
2273.018669,2.09E-24,0.087,0.74,-0.003064,3174.0406,63,65
2273.028112,5.33E-29,0.095,0.71,-0.001742,3362.0812,45,43
2273.035392,8.38E-30,0.071,0.73,-0.00363,3125.0825,109,107
2273.052631,1.56E-27,0.096,0.71,-0.002702,4191.8882,43,43
2273.056334,1.37E-30,0.074,0.74,-0.003683,5005.1274,101,101
2273.062258,1.18E-25,0.097,0.71,-0.002745,3665.1739,39,41
2273.063211,3.83E-24,0.088,0.74,-0.003006,3037.1575,59,61
2273.075864,3.79E-26,0.086,0.74,-0.003095,4148.9231,65,67
2273.080818,2.10E-23,0.076,0.74,-0.003581,2778.575,91,93
2273.080887,1.50E-29,0.076,0.74,-0.002336,3512.7506,93,93
2273.085933,1.14E-28,0.088,0.74,-0.00307,4487.5213,61,61
2273.095218,1.69E-28,0.107,0.68,-0.002463,5028.8546,21,23
2273.110261,3.40E-28,0.102,0.69,-0.002233,4762.1268,31,29
2273.133386,1.49E-29,0.097,0.71,-0.002657,5134.7508,41,41
2273.134258,2.73E-30,0.066,0.69,-0.004059,5184.9346,137,137
2273.142489,6.14E-30,0.085,0.74,-0.0033,5792.8607,69,67
2273.144506,1.44E-29,0.098,0.7,-0.001597,4144.5666,39,37
2273.147041,4.60E-29,0.079,0.75,-0.003467,4608.2288,85,85
2273.147102,1.01E-30,0.084,0.74,-0.003369,6179.1098,73,71
2273.158466,5.40E-29,0.095,0.72,-0.001788,3379.948,47,45
2273.159106,1.26E-29,0.093,0.72,-0.002875,5581.6598,51,49
2273.171016,1.78E-27,0.097,0.71,-0.002657,4175.3261,41,41
2273.174116,9.81E-30,0.114,0.68,-0.001597,5486.757,13,11
2273.178635,4.80E-25,0.094,0.72,-0.002847,3416.8108,47,49
2273.180331,3.55E-30,0.086,0.74,-0.003262,5895.863,67,65
2273.197524,1.74E-27,0.116,0.69,-0.00219,4209.1088,9,11
2273.201394,2.11E-27,0.114,0.68,-0.002242,4241.5177,11,13
2273.238261,3.86E-29,0.118,0.69,-0.002136,5069.5485,7,9
2273.241577,1.67E-30,0.086,0.74,-0.003262,6054.1887,67,65
2273.244761,2.25E-28,0.112,0.68,-0.001668,4693.2624,15,13
2273.247106,4.47E-30,0.114,0.68,-0.001597,5644.4081,13,11
2273.252166,1.69E-29,0.098,0.7,-0.002611,5119.1508,39,39
2273.258388,1.32E-28,0.089,0.73,-0.003032,4463.9639,59,59
2273.261305,1.05E-29,0.108,0.68,-0.00188,5566.3763,21,19
2273.266777,9.83E-23,0.071,0.73,-0.003928,2497.16,107,109
2273.267847,3.26E-27,0.098,0.7,-0.002718,4538.1407,37,39
2273.271466,6.71E-26,0.093,0.72,-0.001874,2186.3913,49,51
2273.281982,1.05E-28,0.118,0.69,-0.001457,4758.1277,9,7
2273.283801,2.02E-27,0.098,0.7,-0.002611,4159.5522,39,39
2273.290398,1.54E-28,0.114,0.68,-0.002242,4904.3239,11,13
2273.300246,1.69E-30,0.074,0.74,-0.003658,4966.0889,99,99
2273.301504,6.52E-26,0.088,0.74,-0.003006,4020.585,59,61
2273.320615,7.61E-30,0.084,0.74,-0.00328,4718.6775,73,73
2273.322356,7.98E-27,0.109,0.68,-0.002382,4043.1423,17,19
2273.33395,2.55E-22,0.067,0.7,-0.004329,2340.7321,129,131
2273.335963,4.70E-30,0.104,0.68,-0.002093,5791.3245,27,25
2273.350435,2.09E-30,0.075,0.74,-0.002335,4784.052,95,93
2273.355754,5.20E-23,0.07,0.73,-0.004011,2632.5022,111,113
2273.365011,1.92E-29,0.099,0.7,-0.002564,5104.3303,37,37
2273.365382,1.61E-25,0.099,0.7,-0.00269,3576.3373,35,37
2273.377258,2.20E-30,0.072,0.74,-0.003732,4902.2858,105,105
2273.389894,5.53E-29,0.08,0.75,-0.003437,4575.2315,83,83
2273.39098,2.29E-27,0.099,0.7,-0.002564,4144.5666,37,37
2273.392184,1.30E-28,0.105,0.68,-0.002022,4941.8506,25,23
2273.40333,8.99E-30,0.084,0.74,-0.003247,4690.581,71,71
2273.40642,8.84E-27,0.08,0.75,-0.002181,3259.4946,81,83
2273.410465,3.65E-30,0.12,0.7,-0.001388,1390.5253,7,5
2273.417041,4.46E-29,0.095,0.71,-0.002696,5297.3615,45,43
2273.424682,1.36E-29,0.089,0.73,-0.001925,4163.2259,57,59
2273.425166,1.53E-28,0.09,0.73,-0.002994,4441.1908,57,57
2273.448562,1.73E-30,0.068,0.71,-0.0043,4387.0672,127,129
2273.450233,1.90E-29,0.09,0.73,-0.003036,5516.4963,57,55
2273.460651,3.94E-24,0.084,0.74,-0.003192,3069.0042,71,73
2273.470658,3.69E-28,0.116,0.69,-0.001527,4474.9966,11,9
2273.471921,2.17E-29,0.1,0.7,-0.002516,5090.2894,35,35
2273.477313,2.54E-25,0.101,0.69,-0.002633,3447.6243,31,33
2273.48212,2.06E-30,0.089,0.73,-0.003086,5985.3481,59,57
2273.492547,2.59E-27,0.1,0.7,-0.002516,4130.3692,35,35
2273.495209,1.95E-28,0.107,0.68,-0.001184,1975.5542,23,21
2273.502506,4.52E-29,0.077,0.74,-0.002304,4146.1403,89,91
2273.517139,1.40E-23,0.077,0.74,-0.003496,2851.2226,87,89
2273.519857,2.84E-26,0.105,0.68,-0.002501,3853.7919,23,25
2273.527669,3.59E-30,0.067,0.7,-0.004041,5131.5639,135,135
2273.548482,2.57E-29,0.098,0.7,-0.002504,5379.3416,39,37
2273.549083,7.40E-28,0.088,0.74,-0.003006,5030.3921,59,61
2273.551776,6.95E-29,0.099,0.7,-0.002438,5167.4385,37,35
2273.558488,2.48E-29,0.076,0.74,-0.002334,4155.0263,93,91
2273.55985,2.05E-27,0.088,0.74,-0.003107,1723.5292,63,63
2273.562517,2.16E-26,0.108,0.68,-0.002424,3865.1682,19,21
2273.56644,6.35E-30,0.07,0.73,-0.003636,3210.4386,113,111
2273.572894,2.45E-29,0.101,0.69,-0.002467,5077.0283,33,33
2273.573762,3.35E-30,0.107,0.68,-0.001951,5833.1891,23,21
2273.575845,2.27E-28,0.123,0.69,-0.001319,4416.9302,5,3
2273.579287,1.62E-29,0.104,0.68,-0.002093,5390.2823,27,25
2273.580788,5.94E-27,0.114,0.68,-0.002242,3914.8344,11,13
2273.583679,1.76E-30,0.072,0.73,-0.003756,4943.53,107,107
2273.583684,2.67E-23,0.079,0.75,-0.003415,2711.4241,83,85
2273.585701,2.64E-30,0.088,0.74,-0.003179,5945.2689,63,61
2273.585858,8.94E-30,0.095,0.72,-0.002757,5635.1093,47,45
2273.586222,1.77E-28,0.091,0.73,-0.002955,4419.2021,55,55
2273.588498,2.94E-27,0.101,0.69,-0.002467,4116.9603,33,33
2273.609944,1.08E-29,0.075,0.74,-0.00237,3586.6532,97,97
2273.619421,2.03E-28,0.103,0.68,-0.002163,4872.9821,29,27
2273.620865,6.43E-27,0.097,0.71,-0.002745,4410.5471,39,41
2273.62156,4.78E-27,0.101,0.69,-0.002633,4420.8138,31,33
2273.628356,6.63E-29,0.08,0.75,-0.003407,4543.0178,81,81
2273.636075,2.08E-30,0.075,0.74,-0.003632,4927.7659,97,97
2273.666518,4.91E-28,0.108,0.68,-0.00188,4593.0579,21,19
2273.66793,2.78E-29,0.102,0.69,-0.002417,5064.5469,31,31
2273.668335,1.04E-28,0.107,0.68,-0.001951,4981.5238,23,21
